Hour;WS;Ta
2454;5.1;11.84
2455;5.57;16.36
2456;6.54;19.65
2457;6.29;20.56
2458;6.19;21.24
2459;6.22;21.76
2460;6.27;21.9
2461;6.26;21.54
2462;5.34;20.38
2463;3.98;17.1
2464;4.34;12.81
2465;4.58;10.78
2466;4.62;9.62
2467;4.6;8.55
2468;4.63;7.69
2469;4.54;6.83
2470;4.38;6.02
2471;4.32;5.4
2472;4.36;4.8
2473;4.44;4.25
2474;4.4;3.67
2475;5.07;4.45
2476;6.43;7.19
2477;6.36;10.21
2478;6.34;14.37
2479;7.9;17.92
2480;9.89;19.95
2481;10.41;20.78
2482;9.93;21.42
2483;9.2;21.89
2484;8.42;22.0
2485;7.56;21.69
2486;6.04;20.62
2487;3.82;17.49
2488;3.95;14.03
2489;4.25;12.05
2490;4.31;10.65
2491;4.24;9.43
2492;4.13;8.38
2493;4.06;7.51
2494;4.03;6.8
2495;4.05;6.32
2496;3.98;5.86
2497;3.84;5.33
2498;3.67;4.72
2499;3.51;4.94
2500;4.37;7.32
2501;3.52;9.51
2502;3.39;13.02
2503;3.78;16.87
2504;4.43;20.05
2505;5.47;22.62
2506;5.95;23.97
2507;6.04;24.23
2508;6.16;23.7
2509;5.62;22.48
2510;4.48;20.33
2511;4.06;17.65
2512;4.06;15.2
2513;3.99;13.64
2514;3.79;12.64
2515;3.59;11.69
2516;3.42;10.84
2517;3.27;10.09
2518;3.13;9.39
2519;3.0;8.74
2520;2.94;8.15
2521;2.95;7.65
2522;2.95;7.19
2523;2.83;7.23
2524;3.55;8.83
2525;3.7;10.21
2526;3.26;12.24
2527;3.23;15.14
2528;3.39;18.1
2529;3.89;20.37
2530;4.8;22.44
2531;5.02;23.44
2532;4.6;23.55
2533;3.83;23.05
2534;2.51;21.76
2535;2.2;19.1
2536;2.17;17.43
2537;1.88;16.82
2538;1.36;16.68
2539;0.87;16.35
2540;1.03;15.26
2541;1.72;13.57
2542;2.52;11.29
2543;3.05;9.3
2544;3.34;7.61
2545;3.43;6.33
2546;3.58;5.44
2547;4.3;5.98
2548;5.29;7.9
2549;4.65;10.49
2550;4.77;14.46
2551;5.49;18.1
2552;5.71;20.89
2553;5.62;22.27
2554;5.42;23.07
2555;5.36;23.61
2556;5.41;23.76
2557;5.43;23.46
2558;4.34;22.44
2559;2.74;19.49
2560;3.17;16.26
2561;5.94;14.45
2562;8.02;11.85
2563;7.63;9.93
2564;6.56;9.09
2565;5.7;8.53
2566;4.81;8.21
2567;3.97;7.9
2568;3.82;7.55
2569;4.13;7.27
2570;4.44;7.04
2571;4.88;7.33
2572;5.08;8.48
2573;4.54;10.64
2574;3.95;13.23
2575;2.98;15.0
2576;2.31;15.98
2577;2.13;15.87
2578;2.35;15.44
2579;2.67;15.6
2580;2.78;16.38
2581;2.61;16.65
2582;2.29;16.44
2583;1.57;15.3
2584;1.92;13.8
2585;2.26;12.8
2586;2.6;12.01
2587;2.81;11.24
2588;2.87;10.54
2589;2.91;9.96
2590;3.24;9.53
2591;3.39;9.08
2592;3.78;8.7
2593;4.17;8.33
2594;4.57;8.01
2595;5.09;7.97
2596;5.57;8.18
2597;6.28;8.92
2598;7.09;9.96
2599;7.9;11.03
2600;8.35;11.78
2601;8.32;12.0
2602;8.01;12.19
2603;7.91;12.38
2604;7.92;12.47
2605;7.71;12.33
2606;7.25;11.79
2607;6.99;11.01
2608;7.05;10.23
2609;7.2;9.55
2610;7.07;8.94
2611;7.15;8.29
2612;7.82;7.5
2613;8.86;6.49
2614;8.81;5.55
2615;8.68;4.56
2616;8.53;3.79
2617;8.43;3.37
2618;8.41;3.15
2619;8.4;3.15
2620;8.84;3.46
2621;9.38;3.93
2622;9.93;4.64
2623;10.63;5.48
2624;10.96;6.09
2625;11.01;6.33
2626;10.58;6.51
2627;9.84;6.59
2628;9.04;7.31
2629;8.04;8.3
2630;8.32;9.3
2631;8.11;9.74
2632;9.04;9.37
2633;11.02;9.04
2634;11.77;8.79
2635;12.01;8.13
2636;12.25;7.47
2637;12.34;6.69
2638;11.62;6.1
2639;10.97;6.02
2640;10.7;5.74
2641;11.49;4.79
2642;11.67;3.27
2643;11.13;3.15
2644;11.22;3.47
2645;11.47;3.9
2646;11.61;5.3
2647;11.99;7.36
2648;11.84;9.1
2649;10.81;8.98
2650;10.32;8.35
2651;10.3;8.05
2652;10.37;7.48
2653;9.99;6.24
2654;9.64;5.43
2655;8.87;4.93
2656;7.7;4.62
2657;7.21;4.86
2658;6.72;5.26
2659;6.11;5.69
2660;5.36;6.01
2661;4.66;6.09
2662;3.79;5.87
2663;3.11;5.4
2664;3.23;5.3
2665;3.89;5.35
2666;4.09;5.15
2667;3.95;5.15
2668;3.52;5.55
2669;2.95;6.57
2670;2.76;9.0
2671;3.11;12.44
2672;3.51;14.66
2673;3.49;15.76
2674;3.35;16.29
2675;3.14;16.79
2676;2.85;16.96
2677;2.48;16.8
2678;1.93;16.28
2679;1.26;15.28
2680;1.68;12.92
2681;2.45;10.65
2682;2.92;9.02
2683;3.11;7.82
2684;3.3;6.62
2685;3.47;5.44
2686;3.15;4.7
2687;2.52;4.16
2688;2.35;3.74
2689;2.28;3.94
2690;2.82;4.42
2691;2.5;4.8
2692;2.7;5.44
2693;3.37;6.98
2694;4.02;9.6
2695;4.32;12.05
2696;4.2;13.88
2697;3.98;14.47
2698;4.11;15.01
2699;4.16;15.58
2700;3.91;15.66
2701;3.48;15.32
2702;3.15;14.79
2703;2.19;13.47
2704;2.36;11.19
2705;2.54;9.67
2706;2.42;8.93
2707;2.14;8.35
2708;1.68;8.17
2709;1.18;8.23
2710;0.81;7.94
2711;0.73;7.76
2712;0.75;7.2
2713;0.63;6.69
2714;0.52;6.33
2715;0.7;6.3
2716;1.21;7.73
2717;1.58;10.24
2718;2.13;13.04
2719;3.07;13.85
2720;4.04;13.96
2721;4.86;13.48
2722;5.49;12.94
2723;6.09;12.97
2724;6.44;13.65
2725;6.69;14.35
2726;6.62;14.31
2727;5.65;13.3
2728;5.84;11.62
2729;6.73;10.34
2730;7.76;9.09
2731;7.7;7.01
2732;5.66;5.2
2733;5.06;4.11
2734;5.65;3.62
2735;5.93;3.19
2736;6.0;2.73
2737;6.06;2.43
2738;5.93;1.99
2739;6.66;2.43
2740;7.72;3.78
2741;9.27;5.36
2742;9.92;6.47
2743;10.01;7.62
2744;10.01;8.78
2745;10.01;9.62
2746;9.88;10.3
2747;9.45;10.68
2748;8.89;10.88
2749;8.21;11.03
2750;7.56;10.62
2751;6.34;9.75
2752;4.09;7.34
2753;3.62;4.7
2754;3.63;3.72
2755;3.63;2.86
2756;3.55;2.0
2757;3.43;1.12
2758;3.4;0.45
2759;3.38;-0.03
2760;3.35;-0.39
2761;3.28;-0.26
2762;3.27;-0.23
2763;2.95;1.38
2764;3.84;4.55
2765;3.52;6.07
2766;3.43;7.9
2767;3.55;9.84
2768;3.6;11.25
2769;2.94;11.98
2770;2.29;12.62
2771;2.38;13.12
2772;2.46;13.12
2773;2.27;13.01
2774;1.87;12.82
2775;1.27;11.81
2776;1.56;10.01
2777;1.98;8.26
2778;2.13;7.19
2779;2.05;6.48
2780;1.97;5.83
2781;1.84;5.42
2782;1.59;5.41
2783;1.78;4.84
2784;1.84;4.19
2785;1.69;3.72
2786;1.47;3.52
2787;1.49;3.73
2788;2.31;4.91
2789;3.09;5.76
2790;4.28;7.22
2791;5.08;8.15
2792;5.84;9.23
2793;6.72;10.35
2794;7.46;11.4
2795;7.95;12.51
2796;8.1;13.18
2797;8.03;13.44
2798;7.84;13.16
2799;7.38;11.95
2800;5.63;9.44
2801;3.68;7.1
2802;2.77;6.01
2803;2.62;5.37
2804;2.75;5.05
2805;3.11;4.83
2806;3.48;4.64
2807;3.6;4.3
2808;3.66;3.83
2809;3.56;3.18
2810;3.43;2.8
2811;3.66;3.86
2812;3.78;5.24
2813;3.61;7.14
2814;4.19;8.6
2815;4.74;9.23
2816;5.13;8.94
2817;5.25;8.74
2818;5.23;8.65
2819;5.1;9.37
2820;5.05;10.56
2821;5.21;11.11
2822;5.32;11.15
2823;4.84;10.55
2824;3.33;7.44
2825;3.55;4.42
2826;3.49;3.41
2827;3.35;2.62
2828;3.16;1.97
2829;3.01;1.43
2830;3.0;0.91
2831;3.05;0.37
2832;3.12;-0.19
2833;3.18;-0.77
2834;3.15;-1.25
2835;2.74;0.87
2836;3.41;3.74
2837;2.82;6.58
2838;4.28;10.7
2839;4.53;12.12
2840;4.7;13.04
2841;4.91;13.76
2842;5.09;14.52
2843;5.21;15.1
2844;5.3;15.33
2845;5.33;15.19
2846;5.2;14.68
2847;4.4;13.62
2848;2.82;10.3
2849;2.99;7.18
2850;2.75;6.29
2851;2.55;5.73
2852;2.37;5.27
2853;2.16;4.93
2854;1.71;5.1
2855;1.15;5.35
2856;0.68;5.78
2857;0.62;5.51
2858;1.12;4.56
2859;1.66;4.75
2860;2.32;7.45
2861;2.29;9.94
2862;2.46;13.81
2863;2.27;15.15
2864;2.45;16.08
2865;2.8;16.8
2866;3.45;17.44
2867;4.36;17.92
2868;5.18;18.08
2869;5.8;17.77
2870;5.99;16.96
2871;4.59;15.37
2872;3.37;12.3
2873;3.45;10.12
2874;3.5;9.37
2875;3.69;8.98
2876;4.34;9.14
2877;5.06;9.13
2878;4.95;8.58
2879;5.71;8.35
2880;6.4;8.19
2881;6.49;8.03
2882;6.24;8.01
2883;6.44;8.95
2884;6.79;10.76
2885;6.99;12.59
2886;7.02;13.98
2887;7.15;14.86
2888;7.5;15.5
2889;7.84;16.23
2890;8.45;17.3
2891;8.86;18.7
2892;8.71;19.28
2893;7.97;19.03
2894;6.56;18.36
2895;4.87;17.1
2896;4.01;15.48
2897;3.59;13.92
2898;3.43;12.68
2899;3.22;11.69
2900;3.0;10.82
2901;2.9;10.09
2902;3.0;9.77
2903;3.09;9.59
2904;3.11;8.94
2905;3.12;7.94
2906;3.03;7.24
2907;2.96;8.8
2908;3.48;10.46
2909;2.48;12.23
2910;2.5;15.58
2911;2.59;17.23
2912;2.54;17.76
2913;2.39;17.94
2914;2.49;18.57
2915;2.92;19.69
2916;2.92;20.19
2917;2.5;20.25
2918;2.07;20.01
2919;1.51;19.33
2920;0.79;17.87
2921;0.54;16.7
2922;1.43;14.73
2923;2.38;12.47
2924;3.05;10.64
2925;3.43;9.69
2926;3.6;9.17
2927;3.77;8.8
2928;3.93;8.34
2929;3.96;7.76
2930;4.0;7.35
2931;5.28;8.98
2932;5.38;11.17
2933;5.17;14.56
2934;6.2;18.78
2935;6.58;21.56
2936;6.63;23.03
2937;6.87;23.96
2938;7.22;24.73
2939;7.53;25.23
2940;7.67;25.37
2941;7.71;25.25
2942;7.46;24.74
2943;6.26;23.42
2944;5.29;20.87
2945;5.39;18.73
2946;6.06;17.85
2947;6.32;16.69
2948;6.41;15.56
2949;6.24;14.37
2950;6.34;13.46
2951;6.71;13.04
2952;6.53;12.67
2953;6.32;12.37
2954;6.28;12.17
2955;6.54;12.32
2956;7.49;13.26
2957;8.18;14.58
2958;8.48;16.89
2959;9.42;19.65
2960;9.64;20.86
2961;8.91;20.19
2962;7.73;18.68
2963;6.48;17.12
2964;6.2;15.84
2965;6.41;14.87
2966;6.24;13.76
2967;4.83;12.66
2968;4.06;11.6
2969;4.21;10.5
2970;5.09;9.82
2971;5.18;9.08
2972;4.87;8.2
2973;4.42;6.92
2974;4.01;5.67
2975;4.04;4.93
2976;3.94;4.26
2977;3.92;3.67
2978;4.12;3.4
2979;5.1;4.96
2980;5.17;7.1
2981;7.42;9.72
2982;8.34;10.48
2983;8.74;10.95
2984;8.81;11.72
2985;8.91;12.43
2986;8.82;12.97
2987;8.59;13.69
2988;8.33;14.37
2989;7.97;14.72
2990;7.42;14.64
2991;6.45;14.09
2992;4.01;11.95
2993;3.23;8.65
2994;3.13;7.37
2995;2.98;6.65
2996;2.95;5.99
2997;3.02;5.37
2998;3.05;4.83
2999;2.93;4.36
3000;2.68;4.08
3001;2.42;4.05
3002;2.23;4.1
3003;1.96;6.23
3004;2.37;8.78
3005;2.6;12.05
3006;3.23;15.39
3007;3.31;16.94
3008;3.34;18.08
3009;3.27;18.94
3010;3.23;19.72
3011;3.3;20.31
3012;3.44;20.6
3013;3.66;20.56
3014;3.94;20.06
3015;3.34;18.76
3016;2.89;15.58
3017;3.5;12.83
3018;3.71;12.3
3019;3.91;11.7
3020;3.93;10.9
3021;3.81;10.01
3022;3.59;9.3
3023;3.34;8.67
3024;3.27;8.28
3025;3.34;8.01
3026;3.51;8.05
3027;4.38;9.31
3028;5.2;10.62
3029;5.2;12.58
3030;6.1;15.41
3031;6.91;17.35
3032;7.47;18.94
3033;7.74;19.54
3034;7.84;19.48
3035;7.74;19.55
3036;7.26;19.47
3037;6.59;19.24
3038;5.61;18.56
3039;4.6;16.93
3040;4.0;14.93
3041;3.2;13.13
3042;2.37;12.06
3043;2.18;11.44
3044;2.18;10.87
3045;2.02;10.89
3046;1.95;10.9
3047;2.07;10.72
3048;2.17;10.4
3049;2.2;10.36
3050;2.23;10.45
3051;2.33;11.72
3052;3.43;13.0
3053;3.66;15.3
3054;4.34;18.4
3055;4.7;20.46
3056;4.83;21.55
3057;5.04;22.0
3058;5.2;22.62
3059;5.28;23.26
3060;5.38;23.46
3061;5.51;23.19
3062;5.72;22.36
3063;5.32;20.94
3064;3.58;17.89
3065;3.28;14.62
3066;3.23;13.14
3067;3.23;12.03
3068;3.26;11.32
3069;3.22;11.5
3070;3.43;11.4
3071;3.81;11.15
3072;4.37;11.26
3073;4.8;11.28
3074;5.37;11.89
3075;5.97;13.23
3076;6.09;14.58
3077;5.93;16.02
3078;5.96;17.88
3079;6.42;19.43
3080;7.18;20.49
3081;7.95;21.38
3082;8.64;22.17
3083;8.7;23.15
3084;8.31;23.65
3085;7.76;22.82
3086;6.05;20.44
3087;4.43;18.23
3088;2.4;16.37
3089;2.05;15.26
3090;1.88;14.86
3091;1.71;14.42
3092;1.38;14.14
3093;0.93;14.06
3094;0.3;14.09
3095;0.18;13.74
3096;0.52;13.44
3097;0.97;13.25
3098;1.88;12.48
3099;2.97;13.69
3100;5.62;14.82
3101;7.15;16.34
3102;8.02;19.64
3103;9.28;22.54
3104;10.98;24.3
3105;11.55;24.57
3106;10.56;24.07
3107;8.75;23.44
3108;6.5;22.69
3109;4.61;21.83
3110;3.23;20.81
3111;2.67;19.53
3112;2.72;18.16
3113;2.93;16.72
3114;3.22;15.9
3115;4.43;15.24
3116;5.18;13.7
3117;5.26;11.87
3118;5.26;10.36
3119;5.33;9.01
3120;4.87;7.94
3121;4.05;7.19
3122;3.31;6.66
3123;3.78;7.25
3124;3.54;8.46
3125;4.13;10.55
3126;4.83;12.3
3127;5.16;13.64
3128;5.27;14.83
3129;5.18;15.86
3130;4.99;16.82
3131;4.83;17.63
3132;4.7;18.08
3133;4.66;18.18
3134;4.51;17.92
3135;3.87;17.27
3136;1.94;15.13
3137;1.22;13.94
3138;0.52;13.76
3139;1.68;11.62
3140;2.66;9.44
3141;3.11;8.61
3142;3.2;8.46
3143;3.22;8.89
3144;3.73;10.01
3145;4.29;10.81
3146;4.8;11.26
3147;5.55;11.9
3148;6.37;12.95
3149;6.95;14.14
3150;7.77;15.35
3151;8.39;16.19
3152;8.89;17.05
3153;8.29;17.56
3154;7.43;18.36
3155;7.24;19.5
3156;7.84;21.05
3157;7.61;21.2
3158;6.52;20.94
3159;4.34;20.12
3160;2.56;18.26
3161;2.37;16.22
3162;1.68;16.08
3163;1.01;15.87
3164;1.62;14.55
3165;2.36;12.77
3166;2.84;11.91
3167;3.03;11.6
3168;2.98;11.33
3169;2.79;11.26
3170;2.79;11.46
3171;4.12;13.12
3172;4.94;14.2
3173;5.55;15.63
3174;6.01;17.37
3175;7.7;20.09
3176;10.0;22.6
3177;11.16;24.94
3178;10.93;26.67
3179;10.46;27.44
3180;9.71;27.44
3181;8.62;27.08
3182;7.06;26.48
3183;4.93;25.18
3184;3.23;22.51
3185;3.05;19.59
3186;2.94;18.23
3187;2.8;17.37
3188;2.71;16.69
3189;2.68;16.08
3190;2.69;15.43
3191;2.78;14.78
3192;2.92;13.79
3193;3.05;13.05
3194;3.33;12.87
3195;3.99;14.04
3196;3.28;15.37
3197;2.77;17.38
3198;3.0;20.23
3199;3.03;22.58
3200;3.22;25.29
3201;3.16;27.23
3202;3.43;28.51
3203;4.02;29.38
3204;4.68;29.81
3205;5.38;29.77
3206;5.18;29.19
3207;4.09;27.55
3208;3.82;24.73
3209;4.31;22.71
3210;5.72;22.42
3211;6.19;21.52
3212;5.68;19.27
3213;5.25;17.37
3214;4.72;16.0
3215;4.4;15.04
3216;4.24;14.23
3217;4.11;13.51
3218;4.13;13.28
3219;4.98;14.94
3220;5.0;16.76
3221;4.66;19.41
3222;5.45;22.93
3223;6.48;25.76
3224;7.44;27.99
3225;8.16;29.48
3226;8.46;30.49
3227;8.4;31.07
3228;8.09;31.17
3229;7.32;30.77
3230;5.83;29.72
3231;4.39;27.61
3232;4.02;24.54
3233;4.23;21.68
3234;4.37;20.37
3235;4.46;19.54
3236;4.54;18.82
3237;4.62;18.19
3238;4.28;17.25
3239;4.09;16.38
3240;4.02;15.57
3241;3.87;14.69
3242;3.66;14.23
3243;4.37;15.87
3244;3.92;17.51
3245;3.12;20.18
3246;3.49;23.81
3247;4.47;27.35
3248;5.03;29.37
3249;4.89;30.16
3250;4.74;30.8
3251;4.67;31.34
3252;4.6;31.61
3253;4.53;31.5
3254;3.92;30.87
3255;3.1;29.21
3256;3.01;26.05
3257;3.53;22.98
3258;3.67;21.58
3259;3.72;20.65
3260;3.71;19.69
3261;3.53;18.67
3262;3.3;17.81
3263;3.1;16.97
3264;2.9;16.58
3265;2.73;15.95
3266;2.48;15.65
3267;2.03;17.27
3268;3.28;19.24
3269;3.65;21.25
3270;4.22;24.68
3271;5.22;27.96
3272;6.33;29.92
3273;7.15;31.0
3274;7.18;31.47
3275;6.89;31.61
3276;6.53;31.43
3277;6.14;30.98
3278;5.09;30.04
3279;3.65;27.98
3280;3.53;24.73
3281;3.91;21.65
3282;3.99;20.08
3283;3.85;18.94
3284;3.7;17.87
3285;3.72;16.93
3286;3.97;16.15
3287;4.22;15.45
3288;4.49;14.8
3289;4.79;14.29
3290;5.29;14.34
3291;6.2;15.95
3292;6.57;18.26
3293;6.57;21.46
3294;6.49;25.16
3295;6.94;28.1
3296;7.8;30.44
3297;8.54;31.83
3298;8.62;32.42
3299;8.54;32.63
3300;8.39;32.55
3301;8.02;32.17
3302;6.86;31.25
3303;5.75;29.35
3304;5.34;26.66
3305;5.8;24.53
3306;6.52;23.48
3307;6.27;22.13
3308;4.87;20.32
3309;3.46;18.74
3310;2.83;17.9
3311;2.51;17.54
3312;2.09;17.65
3313;1.68;18.0
3314;1.45;18.2
3315;1.72;19.45
3316;3.37;21.11
3317;3.71;23.25
3318;3.68;25.73
3319;3.7;27.7
3320;3.76;29.08
3321;4.21;30.19
3322;4.94;31.25
3323;5.73;31.71
3324;6.17;31.53
3325;5.65;30.9
3326;4.23;29.65
3327;3.21;27.79
3328;3.29;25.51
3329;3.54;23.35
3330;3.42;21.9
3331;3.3;20.77
3332;3.35;19.86
3333;5.6;19.08
3334;6.67;17.39
3335;5.69;16.12
3336;4.28;15.58
3337;2.54;15.3
3338;1.53;15.43
3339;1.6;16.12
3340;2.03;16.85
3341;2.55;17.98
3342;2.92;19.4
3343;3.33;20.98
3344;3.82;22.19
3345;4.5;23.16
3346;5.26;23.92
3347;5.82;24.25
3348;6.19;24.11
3349;6.47;23.26
3350;6.71;22.26
3351;6.51;20.98
3352;5.31;19.98
3353;3.21;17.83
3354;3.0;16.34
3355;3.17;15.7
3356;3.29;15.08
3357;3.26;14.36
3358;3.01;13.58
3359;2.91;12.98
3360;2.93;12.55
3361;2.99;12.16
3362;3.48;12.78
3363;4.61;14.98
3364;4.62;17.34
3365;5.35;19.97
3366;5.52;21.85
3367;5.39;22.51
3368;5.27;22.43
3369;4.4;22.53
3370;4.5;23.26
3371;5.29;24.35
3372;4.91;24.04
3373;4.47;23.71
3374;3.73;23.51
3375;3.53;22.81
3376;4.01;22.04
3377;4.28;21.31
3378;4.56;20.75
3379;5.73;20.65
3380;6.47;20.11
3381;6.74;19.42
3382;6.82;18.77
3383;6.72;18.21
3384;6.39;17.59
3385;5.88;16.92
3386;5.77;16.8
3387;5.91;17.89
3388;5.7;19.61
3389;6.64;22.21
3390;6.63;24.33
3391;5.8;26.1
3392;4.93;27.71
3393;3.98;28.87
3394;2.93;29.58
3395;2.39;30.21
3396;2.79;30.22
3397;4.13;29.63
3398;5.93;28.54
3399;7.35;26.84
3400;7.78;24.61
3401;7.07;22.49
3402;6.52;21.13
3403;6.68;20.16
3404;6.98;19.23
3405;6.56;18.3
3406;5.6;17.7
3407;5.54;17.41
3408;5.21;17.4
3409;6.65;17.48
3410;7.81;17.18
3411;6.78;17.85
3412;6.67;19.83
3413;6.32;22.4
3414;5.63;25.37
3415;4.96;28.29
3416;4.69;30.62
3417;5.51;32.48
3418;6.97;33.73
3419;7.5;33.5
3420;6.06;32.17
3421;4.01;30.64
3422;2.67;29.25
3423;2.4;28.49
3424;2.72;26.87
3425;3.63;24.47
3426;5.14;23.23
3427;5.01;21.92
3428;3.29;20.8
3429;2.37;19.76
3430;1.99;19.02
3431;1.21;19.24
3432;1.96;18.71
3433;2.78;18.66
3434;4.37;19.33
3435;5.56;20.05
3436;6.69;20.88
3437;7.0;21.68
3438;6.55;22.44
3439;6.09;23.65
3440;5.92;25.12
3441;5.83;26.28
3442;5.46;26.65
3443;5.09;25.62
3444;5.58;24.53
3445;5.27;24.32
3446;4.3;22.65
3447;6.74;20.75
3448;6.14;20.1
3449;4.88;19.5
3450;4.53;18.9
3451;4.55;18.48
3452;4.76;18.32
3453;4.83;17.97
3454;4.47;17.54
3455;4.37;17.26
3456;4.84;17.11
3457;5.21;16.82
3458;5.91;16.61
3459;6.6;16.94
3460;7.19;17.89
3461;8.31;19.34
3462;8.82;20.62
3463;8.65;21.73
3464;8.11;22.56
3465;7.64;22.94
3466;7.5;22.68
3467;7.76;22.02
3468;8.18;21.51
3469;8.32;20.96
3470;8.28;20.44
3471;8.11;19.92
3472;7.62;19.11
3473;7.18;17.96
3474;6.59;16.86
3475;5.93;15.98
3476;5.55;15.17
3477;5.29;14.36
3478;5.11;13.62
3479;5.0;13.04
3480;4.94;12.54
3481;5.06;12.13
3482;5.45;12.37
3483;5.81;13.87
3484;6.47;16.44
3485;8.03;18.76
3486;8.22;20.05
3487;8.11;21.09
3488;8.0;22.0
3489;7.83;22.74
3490;7.53;23.5
3491;7.23;24.15
3492;6.96;24.46
3493;6.71;24.42
3494;6.43;23.97
3495;5.94;23.12
3496;4.33;21.27
3497;3.29;17.87
3498;3.47;16.08
3499;3.56;15.3
3500;3.62;14.57
3501;3.66;13.84
3502;3.64;13.14
3503;3.59;12.52
3504;3.49;11.92
3505;3.39;11.36
3506;3.81;12.03
3507;4.58;14.03
3508;4.1;16.48
3509;5.2;19.85
3510;5.57;21.39
3511;5.68;22.54
3512;5.63;23.52
3513;5.45;24.31
3514;5.23;25.01
3515;5.09;25.46
3516;4.99;25.58
3517;4.81;25.4
3518;4.5;24.88
3519;4.07;23.98
3520;2.85;21.69
3521;3.21;18.37
3522;3.8;16.76
3523;4.13;16.01
3524;4.09;15.1
3525;3.85;14.11
3526;3.78;13.4
3527;4.05;13.12
3528;4.45;13.19
3529;4.35;12.89
3530;4.53;13.05
3531;4.68;14.43
3532;4.24;16.9
3533;4.3;20.31
3534;4.63;23.88
3535;4.51;25.86
3536;4.42;27.02
3537;4.3;27.87
3538;4.16;28.46
3539;4.23;28.73
3540;5.21;28.69
3541;5.89;28.4
3542;5.22;27.77
3543;4.55;26.55
3544;3.94;24.29
3545;4.06;22.02
3546;4.64;21.21
3547;5.07;20.55
3548;5.05;19.48
3549;4.72;18.51
3550;3.77;17.79
3551;3.63;17.02
3552;3.36;16.56
3553;2.83;16.12
3554;2.89;16.15
3555;3.58;16.8
3556;3.51;18.11
3557;3.49;19.69
3558;3.49;21.12
3559;3.48;22.68
3560;3.37;24.07
3561;3.09;24.68
3562;2.73;25.36
3563;2.5;26.01
3564;2.13;26.23
3565;1.98;26.19
3566;1.76;25.98
3567;1.82;24.8
3568;2.25;23.52
3569;2.64;22.05
3570;2.76;20.91
3571;2.76;20.01
3572;2.65;19.15
3573;2.37;18.4
3574;2.14;17.77
3575;1.97;17.35
3576;1.72;17.24
3577;1.56;17.16
3578;1.69;17.21
3579;2.37;18.69
3580;2.52;20.01
3581;2.56;21.87
3582;2.91;24.77
3583;2.94;26.44
3584;2.95;27.48
3585;2.85;28.19
3586;2.59;28.85
3587;2.28;29.44
3588;2.05;29.71
3589;1.99;29.65
3590;1.95;29.42
3591;1.59;28.84
3592;1.33;27.26
3593;1.86;24.99
3594;2.39;23.28
3595;2.71;22.11
3596;2.71;21.6
3597;2.61;21.08
3598;2.49;20.7
3599;2.57;20.12
3600;3.13;19.37
3601;4.6;18.43
3602;5.6;17.45
3603;5.91;17.46
3604;5.84;18.11
3605;5.36;19.06
3606;4.84;19.83
3607;4.53;20.61
3608;4.47;21.73
3609;4.57;23.2
3610;4.63;24.23
3611;4.7;24.71
3612;4.72;24.63
3613;4.71;24.35
3614;4.64;23.53
3615;4.61;22.74
3616;4.51;21.61
3617;3.88;19.81
3618;4.4;18.2
3619;5.01;16.9
3620;5.09;15.58
3621;4.94;14.49
3622;4.78;13.76
3623;4.83;13.34
3624;4.98;13.06
3625;4.98;12.8
3626;5.0;12.85
3627;5.23;13.96
3628;5.42;15.76
3629;5.39;17.7
3630;5.16;19.34
3631;4.84;20.52
3632;4.44;21.57
3633;4.09;22.48
3634;3.81;23.47
3635;3.61;24.13
3636;3.67;24.37
3637;4.0;24.08
3638;4.36;23.69
3639;4.7;23.19
3640;4.79;22.08
3641;4.3;20.12
3642;4.95;18.69
3643;5.39;17.59
3644;5.3;16.43
3645;5.27;15.48
3646;5.42;14.94
3647;5.45;14.58
3648;5.61;14.32
3649;5.58;14.05
3650;5.71;14.15
3651;5.99;15.4
3652;6.34;17.37
3653;6.02;19.48
3654;5.85;21.31
3655;6.21;22.91
3656;6.41;24.12
3657;6.52;24.58
3658;6.78;24.83
3659;7.43;24.61
3660;7.9;24.68
3661;7.93;24.61
3662;7.95;24.3
3663;8.06;23.49
3664;7.42;22.18
3665;7.28;20.56
3666;7.73;18.91
3667;7.26;17.46
3668;7.49;16.23
3669;7.51;15.29
3670;7.0;14.58
3671;7.7;14.05
3672;7.79;13.69
3673;7.81;13.43
3674;7.92;13.33
3675;8.62;13.61
3676;9.8;14.8
3677;10.55;16.39
3678;11.04;17.45
3679;11.3;17.95
3680;11.37;18.05
3681;11.25;18.15
3682;11.03;18.16
3683;10.73;17.82
3684;10.38;17.55
3685;9.83;17.26
3686;8.84;16.6
3687;7.71;15.67
3688;6.8;14.97
3689;6.6;14.53
3690;6.83;14.3
3691;7.18;14.15
3692;7.41;13.94
3693;7.72;13.65
3694;7.6;13.5
3695;7.58;13.44
3696;7.62;13.33
3697;7.63;13.22
3698;7.53;13.17
3699;7.37;13.32
3700;7.58;13.63
3701;7.7;14.23
3702;7.47;15.18
3703;7.2;16.57
3704;6.76;18.21
3705;6.39;19.55
3706;5.77;19.67
3707;5.45;19.21
3708;5.46;19.15
3709;5.46;19.32
3710;5.59;19.17
3711;5.63;18.23
3712;5.25;16.77
3713;4.57;15.22
3714;3.94;13.98
3715;3.78;13.33
3716;4.07;12.91
3717;4.26;12.51
3718;4.05;11.85
3719;3.92;11.21
3720;4.34;10.88
3721;4.75;10.67
3722;5.39;11.15
3723;5.47;12.67
3724;6.09;15.45
